 State Name , PC NAME , CANDIDATES NAME , SEX , AGE , CATEGORY , PARTY NAME , PARTY SYMBOL , GENERAL , POSTAL , TOTAL ,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Rajasthan,Jaipur,Kailash Chand Jagarwal,MALE,38,SC,APoI,Coat,881,3,884,0.041560474,0.060693193,2127021
Rajasthan,Jaipur,Bhanwar Lal Joshi,MALE,45,GENERAL,RJBP,Cauliflower,505,1,506,0.02378914,0.034740674,2127021
Rajasthan,Jaipur,Ram Sahay Meena Kalky,MALE,67,ST,PPID,Basket containing Fruits,1818,2,1820,0.085565681,0.124956574,2127021
Rajasthan,Jaipur,Sanjay Garg,MALE,54,GENERAL,SwaBP,Neck Tie,507,1,508,0.023883168,0.034877989,2127021
Rajasthan,Jaipur,P. Trilok Tiwari,MALE,58,GENERAL,RSVP,Trumpet,347,2,349,0.016407925,0.023961453,2127021
Rajasthan,Jaipur,Kamal Bhargav,MALE,33,GENERAL,IND,Bat,358,0,358,0.016831052,0.02457937,2127021
Rajasthan,Jaipur,Pankaj Patel,MALE,29,GENERAL,IND,Toffees,327,0,327,0.015373614,0.022450989,2127021
Rajasthan,Jaipur,Prashant Saini,MALE,37,GENERAL,IND,FLUTE,382,2,384,0.018053418,0.026364464,2127021
Rajasthan,Jaipur,Babita Wadhwani,FEMALE,45,GENERAL,IND,Black Board,672,0,672,0.031593482,0.046137812,2127021
Rajasthan,Jaipur,Manoj Kumar Joshi,MALE,48,GENERAL,IND,Ring,1496,0,1496,0.070333109,0.102711558,2127021
Rajasthan,Jaipur,Yakub Khan,MALE,40,GENERAL,IND,Air Conditioner,1630,0,1630,0.076633,0.111911657,2127021
Rajasthan,Jaipur,Yogesh Sharma,MALE,69,GENERAL,IND,Auto- Rickshaw,3356,0,3356,0.157779354,0.23041443,2127021
Rajasthan,Jaipur,Ram Charan Joshi,MALE,37,GENERAL,IND,Helmet,2186,1,2187,0.102819859,0.150153861,2127021
Rajasthan,Jaipur,Ram Janki Swami,FEMALE,46,GENERAL,IND,Apple,2049,9,2058,0.096755039,0.141297049,2127021
Rajasthan,Jaipur,Ramlal Dhanaka,MALE,62,ST,IND,Almirah,1534,2,1536,0.072213673,0.105457856,2127021
Rajasthan,Jaipur,Vinay Kumar Varma,MALE,36,GENERAL,IND,DIAMOND,1522,0,1522,0.071555476,0.104496652,2127021
Rajasthan,Jaipur,Virad Singla,MALE,26,GENERAL,IND,Laptop,253,0,253,0.01189457,0.017370337,2127021
Rajasthan,Jaipur,Sharad Chand Jain,MALE,54,GENERAL,IND,Electric Pole,252,2,254,0.011941584,0.017438994,2127021
Rajasthan,Jaipur,Shobhal Singh,FEMALE,39,GENERAL,IND,Pen Nib with Seven Rays,1345,3,1348,0.063375021,0.092550254,2127021
Rajasthan,Jaipur,Haripal Bairwa,MALE,50,SC,IND,Key,438,2,440,0.020686209,0.030209282,2127021
Rajasthan,Jaipur,NOTA,,,,NOTA,,6455,67,6522,0.306626028,0.447783943,2127021
Rajasthan,Alwar,Imran Khan,MALE,31,GENERAL,BSP,Elephant,56399,250,56649,2.999644167,4.465906753,1888524
Rajasthan,Alwar,Bhanwar Jitendra Singh,MALE,47,GENERAL,INC,Hand,426794,3436,430230,22.78128316,33.91705171,1888524
Rajasthan,Alwar,Balak Nath,MALE,35,GENERAL,BJP,Lotus,750580,9621,760201,40.25371136,59.93021553,1888524
Rajasthan,Alwar,Anoop Kumar Meghwal,MALE,29,SC,PSPL,Key,3426,18,3444,0.18236464,0.271506697,1888524
Rajasthan,Alwar,Amit Jangir,MALE,25,GENERAL,APoI,Coat,1591,10,1601,0.0847752,0.12621435,1888524
Rajasthan,Alwar,Gulab Singh,MALE,50,SC,PHRC,Gas Cylinder,624,2,626,0.03314758,0.04935052,1888524
Rajasthan,Alwar,Advocate Amit Kumar Gupta,MALE,35,GENERAL,IND,Sewing Machine,795,13,808,0.042784736,0.063698435,1888524
Rajasthan,Alwar,Anand Kumar Sain,MALE,37,GENERAL,IND,DIAMOND,1298,5,1303,0.068995681,0.10272161,1888524
Rajasthan,Alwar,Tilak Raj Munjal,MALE,66,GENERAL,IND,Balloon,896,7,903,0.047815119,0.071187731,1888524
Rajasthan,Alwar,Pawan Kumar Jain,MALE,63,GENERAL,IND,Rubber Stamp,2533,0,2533,0.13412591,0.199688288,1888524
Rajasthan,Alwar,Madan Lal,MALE,46,SC,IND,Almirah,1986,5,1991,0.105426248,0.156959882,1888524
Rajasthan,Alwar,NOTA,,,,NOTA,,5331,54,5385,0.285143318,0.424524844,1888524
Rajasthan,BHARATPUR,ABHIJEET KUMAR JATAV,MALE,59,SC,INC,Hand,387863,1730,389593,20.04291607,33.90799246,1943794
Rajasthan,BHARATPUR,RANJEETA KOLI,FEMALE,39,SC,BJP,Lotus,701293,6699,707992,36.42320122,61.61965794,1943794
Rajasthan,BHARATPUR,SURAJ PRADHAN JATAV,MALE,56,SC,BSP,Elephant,31497,118,31615,1.626458359,2.751592512,1943794
Rajasthan,BHARATPUR,MANGAL RAM GODRA,MALE,68,SC,APoI,Coat,5712,3,5715,0.294012637,0.497401588,1943794
Rajasthan,BHARATPUR,GHANSHYAM SINGH YADAV,MALE,71,SC,IND,Tractor Chalata Kisan,1004,9,1013,0.052114576,0.088165846,1943794
Rajasthan,BHARATPUR,TEJVEER SINGH,MALE,26,SC,IND,Auto- Rickshaw,1093,5,1098,0.056487467,0.09556377,1943794
Rajasthan,BHARATPUR,PURUSHOTTAM BABA,MALE,37,SC,IND,Football,1891,6,1897,0.097592646,0.165104254,1943794
Rajasthan,BHARATPUR,SUNIL,MALE,30,SC,IND,Almirah,2232,4,2236,0.115032766,0.194608915,1943794
Rajasthan,BHARATPUR,NOTA,,,,NOTA,,5583,55,5638,0.290051312,0.490699939,1943794
Rajasthan,KARAULI-DHOLPUR,MANOJ RAJORIA,MALE,49,SC,BJP,Lotus,523801,2642,526443,29.07602782,52.69014042,1810574
Rajasthan,KARAULI-DHOLPUR,RAMKUMAR,MALE,44,SC,BSP,Elephant,25674,44,25718,1.42043352,2.574039414,1810574
Rajasthan,KARAULI-DHOLPUR,SANJAY KUMAR,MALE,31,SC,INC,Hand,427847,914,428761,23.68094317,42.91343469,1810574
Rajasthan,KARAULI-DHOLPUR,JEET RAM BAIRWA,MALE,35,SC,APoI,Coat,7011,9,7020,0.387722347,0.702611272,1810574
Rajasthan,KARAULI-DHOLPUR,VIJAY BABU,MALE,55,SC,PRCP,Cup & Saucer,2782,1,2783,0.153708161,0.278542332,1810574
Rajasthan,KARAULI-DHOLPUR,NOTA,,,,NOTA,,7306,13,7319,0.404236447,0.732537307,1810574
Rajasthan,Dausa,Jaskaur Meena,FEMALE,71,ST,BJP,Lotus,545481,3252,548733,31.71337274,51.56886995,1730289
Rajasthan,Dausa,Dwarka Prasad Maheshwara,MALE,36,ST,BSP,Elephant,13363,51,13414,0.775246216,1.260621872,1730289
Rajasthan,Dausa,Savita Meena,FEMALE,54,ST,INC,Hand,467458,2831,470289,27.17979482,44.19685399,1730289
Rajasthan,Dausa,Chandra Prakash Meena,MALE,26,ST,NPSF,Petrol Pump,5796,2,5798,0.335088531,0.544884867,1730289
Rajasthan,Dausa,Ramphool Meena,MALE,63,ST,APoI,Coat,4990,9,4999,0.288911274,0.469796387,1730289
Rajasthan,Dausa,Rinku Kumar Meena,MALE,30,ST,PPID,Air Conditioner,930,1,931,0.05380604,0.087493586,1730289
Rajasthan,Dausa,Anju Dhanka,FEMALE,42,ST,IND,Sewing Machine,2413,13,2426,0.140207792,0.227990805,1730289
Rajasthan,Dausa,Bimla Devi Meena,FEMALE,61,ST,IND,Pot,1190,0,1190,0.068774638,0.111833907,1730289
Rajasthan,Dausa,Bharti Meena,FEMALE,30,ST,IND,Almirah,2027,7,2034,0.117552617,0.191151401,1730289
Rajasthan,Dausa,Maliram Nayaka,MALE,70,ST,IND,Apple,3002,0,3002,0.173497029,0.282122175,1730289
Rajasthan,Dausa,Radhey Shyam Meena,MALE,50,ST,IND,Helicopter,2624,0,2624,0.151650967,0.246598464,1730289
Rajasthan,Dausa,NOTA,,,,NOTA,,7373,21,7394,0.427327458,0.694873872,1730289
Rajasthan,TONK-SAWAI MADHOPUR,Namonarayan,MALE,75,ST,INC,Hand,530968,2060,533028,27.39106841,43.178797,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Laxmi Kant Bairwa,MALE,30,SC,BSP,Elephant,23247,54,23301,1.197384162,1.887535268,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Sukhbir Singh Jaunapuria,MALE,61,GENERAL,BJP,Lotus,641561,2758,644319,33.1100539,52.19410482,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Ganesh Meena,MALE,27,ST,IPGP,Pot,7166,1,7167,0.36829545,0.58057445,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Naresh Kumar Atal,MALE,31,SC,APoI,Coat,5377,5,5382,0.276568455,0.435977632,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Bajrang Lal Meena,MALE,48,ST,RTKP,Stethoscope,1891,1,1892,0.097225477,0.153264526,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Mukesh Kumar,MALE,48,SC,SHS,Bow & Arrow,4597,3,4600,0.236383294,0.372630455,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Prem Lata Banshiwal,FEMALE,55,SC,IND,Basket containing Fruits,4794,1,4795,0.246403891,0.388426746,1945992
Rajasthan,TONK-SAWAI MADHOPUR,NOTA,,,,NOTA,,8954,20,8974,0.461152975,0.726953414,1945992
Rajasthan,Ajmer,Durga Lal Regar,MALE,60,SC,BSP,Elephant,13547,71,13618,0.725772326,1.078016475,1876346
Rajasthan,Ajmer,Bhagirath Chaudhary,MALE,64,GENERAL,BJP,Lotus,811091,3985,815076,43.4395362,64.52234957,1876346
Rajasthan,Ajmer,Riju Jhunjhunwala,MALE,40,GENERAL,INC,Hand,397420,1232,398652,21.24618807,31.55774885,1876346
Rajasthan,Ajmer,Vishram Babu,MALE,60,SC,APoI,Coat,13036,5,13041,0.695021068,1.032340494,1876346
Rajasthan,Ajmer,Pramod Kumar,MALE,38,GENERAL,IND,Gas Cylinder,2772,1,2773,0.147787242,0.219513856,1876346
Rajasthan,Ajmer,Mukesh Gena,MALE,31,GENERAL,IND,Camera,4649,3,4652,0.247928687,0.368257647,1876346
Rajasthan,Ajmer,Soniya Regar,FEMALE,31,SC,IND,Almirah,4814,10,4824,0.25709544,0.381873364,1876346
Rajasthan,Ajmer,NOTA,,,,NOTA,,9549,29,9578,0.510460224,0.758205449,1876346
Rajasthan,Nagaur,DR. JYOTI MIRDHA,FEMALE,47,GENERAL,INC,Hand,476671,2120,478791,24.76715693,39.74117946,1933169
Rajasthan,Nagaur,HANUMAN BENIWAL,MALE,47,GENERAL,RLTP,Tyres,655496,4555,660051,34.14347116,54.78633734,1933169
Rajasthan,Nagaur,HANUMANRAM,MALE,27,GENERAL,RPWP,Bottle,7397,89,7486,0.387239812,0.621361867,1933169
Rajasthan,Nagaur,DHARMI CHAND,MALE,44,GENERAL,IND,Tractor Chalata Kisan,3141,27,3168,0.163875998,0.2629541,1933169
Rajasthan,Nagaur,DHARMENDRA,MALE,27,GENERAL,IND,Air Conditioner,1249,23,1272,0.065798696,0.105580055,1933169
Rajasthan,Nagaur,PREM RAJ,MALE,36,SC,IND,COCONUT FARM,1347,7,1354,0.070040436,0.112386317,1933169
Rajasthan,Nagaur,MADANLAL,MALE,37,GENERAL,IND,Bat,1306,6,1312,0.067867838,0.108900183,1933169
Rajasthan,Nagaur,RAVINDRA SINGH SHEKHAWAT,MALE,38,GENERAL,IND,Cauliflower,6985,130,7115,0.368048526,0.590567684,1933169
Rajasthan,Nagaur,RAM CHANDRA,MALE,62,GENERAL,IND,Apple,2578,7,2585,0.133718263,0.214563241,1933169
Rajasthan,Nagaur,C.A. RASTRA PUTRA HINDU,MALE,44,GENERAL,IND,Laptop,1529,14,1543,0.079817129,0.128073919,1933169
Rajasthan,Nagaur,SHIV NARAYAN,MALE,47,SC,IND,Almirah,2402,1,2403,0.124303669,0.199456661,1933169
Rajasthan,Nagaur,SAROJ PRAJAPAT,FEMALE,41,GENERAL,IND,Truck,12753,32,12785,0.661349318,1.061195761,1933169
Rajasthan,Nagaur,SOHANARAM RATHI,MALE,62,SC,IND,Neck Tie,10203,7,10210,0.528148341,0.847462551,1933169
Rajasthan,Nagaur,NOTA,,,,NOTA,,12979,70,13049,0.675005651,1.083108602,1933169
Rajasthan,Pali,P. P. CHAUDHARY,MALE,65,GENERAL,BJP,Lotus,890817,9332,900149,41.64150471,66.11377767,2161663
Rajasthan,Pali,BADRIRAM JAKHAR,MALE,69,GENERAL,INC,Hand,413439,5113,418552,19.36250008,30.74163707,2161663
Rajasthan,Pali,KANHAIYALAL VAISHNAV,MALE,39,GENERAL,SHS,Bow and Arrow,7728,17,7745,0.358288965,0.56885161,2161663
Rajasthan,Pali,RAMPRASAD JATAV,MALE,63,SC,APoI,Coat,6229,15,6244,0.288851685,0.458606773,2161663
Rajasthan,Pali,Dr. RAMLAL MOHBARSHA,MALE,66,SC,IICR,Telephone,2548,21,2569,0.118843687,0.188686867,2161663
Rajasthan,Pali,LAXMAN KUMAR,MALE,26,GENERAL,PSS,Pot,1884,0,1884,0.087155121,0.138375266,2161663
Rajasthan,Pali,JAGDISH CHANDRA,MALE,52,GENERAL,IND,CUTTING PLIERS,2337,0,2337,0.108111209,0.171647026,2161663
Rajasthan,Pali,HEMANT KUMAR SINGHVI,MALE,44,GENERAL,IND,Hat,5138,1,5139,0.237733634,0.377447182,2161663
Rajasthan,Pali,NOTA,,,,NOTA,,15105,75,15180,0.70223712,1.114934466,2161663
Rajasthan,Jodhpur,Gajendra Singh Shekhawat,MALE,51,GENERAL,BJP,Lotus,781166,7722,788888,40.31613564,58.52575759,1956755
Rajasthan,Jodhpur,Mukul Chaudhary,FEMALE,38,SC,BSP,Elephant,11646,57,11703,0.598082029,0.868218227,1956755
Rajasthan,Jodhpur,Vaibhav Gehlot,MALE,38,GENERAL,INC,Hand,511052,3396,514448,26.29087443,38.16569518,1956755
Rajasthan,Jodhpur,Amar Singh Kalundha,MALE,59,ST,BTP,Auto- Rickshaw,7235,28,7263,0.371175748,0.538825001,1956755
Rajasthan,Jodhpur,Anil Joya Meghwal,MALE,45,SC,IND,Football,1322,5,1327,0.067816359,0.09844703,1956755
Rajasthan,Jodhpur,Chand Mohammad,MALE,53,GENERAL,IND,Gas Cylinder,900,1,901,0.046045621,0.066843085,1956755
Rajasthan,Jodhpur,Tasleem,FEMALE,40,GENERAL,IND,Tractor Chalata Kisan,929,4,933,0.047680982,0.06921709,1956755
Rajasthan,Jodhpur,Moda Ram Meghwal,MALE,30,SC,IND,Envelope,1516,3,1519,0.077628523,0.112691061,1956755
Rajasthan,Jodhpur,Vishek Vishnoi,MALE,37,GENERAL,IND,Pot,4514,7,4521,0.231045788,0.335402427,1956755
Rajasthan,Jodhpur,Shambhu Ram,MALE,34,GENERAL,IND,Ganna Kisan,3051,1,3052,0.155972516,0.226420749,1956755
Rajasthan,Jodhpur,NOTA,,,,NOTA,,11654,34,11688,0.597315453,0.867105413,1956755
Rajasthan,Barmer,KAILASH CHOUDHARY,MALE,45,GENERAL,BJP,Lotus,844104,2422,846526,43.60769017,59.49405253,1941231
Rajasthan,Barmer,MANVENDRA SINGH,MALE,55,GENERAL,INC,Hand,520856,1862,522718,26.92714056,36.73674778,1941231
Rajasthan,Barmer,RAMESH KUMAR MEGHWAL,MALE,39,SC,BMUP,Cot,16663,36,16699,0.860227351,1.173609769,1941231
Rajasthan,Barmer,POPATLAL,MALE,50,SC,IND,Road Roller,3359,1,3360,0.173086047,0.236141615,1941231
Rajasthan,Barmer,BHERARAM JAKHAR,MALE,55,GENERAL,IND,Air Conditioner,2385,0,2385,0.122860185,0.167618378,1941231
Rajasthan,Barmer,MULA RAM,MALE,34,GENERAL,IND,Key,3516,1,3517,0.181173699,0.247175613,1941231
Rajasthan,Barmer,HANEEF,MALE,48,GENERAL,IND,Auto- Rickshaw,8069,1,8070,0.415715595,0.567161557,1941231
Rajasthan,Barmer,NOTA,,,,NOTA,,18989,7,18996,0.97855433,1.335043486,1941231
Rajasthan,Jalore,Devaji Patel,MALE,42,GENERAL,BJP,Lotus,772383,450,772833,37.31250398,56.75805489,2071244
Rajasthan,Jalore,Ratan Devasi,MALE,44,GENERAL,INC,Hand,511363,360,511723,24.70607036,37.58173127,2071244
Rajasthan,Jalore,Kaluram,MALE,30,SC,RRP,Tractor Chalata Kisan,12283,1,12284,0.593073535,0.902156024,2071244
Rajasthan,Jalore,Bhanwerlal,MALE,62,SC,BMUP,Cot,3341,3,3344,0.161448868,0.24558855,2071244
Rajasthan,Jalore,Ramprasad Jatav,MALE,63,SC,APoI,Coat,3879,0,3879,0.187278756,0.28487978,2071244
Rajasthan,Jalore,Vijay Shree,FEMALE,33,GENERAL,SHS,Bow & Arrow,2907,1,2908,0.140398717,0.213568033,2071244
Rajasthan,Jalore,Kapoora Ram Meena,MALE,60,ST,IND,Ganna Kisan,1312,2,1314,0.063440135,0.096502199,2071244
Rajasthan,Jalore,Kheta Ram,MALE,47,SC,IND,Laptop,1224,0,1224,0.059094921,0.08989246,2071244
Rajasthan,Jalore,Dinesh Singh,MALE,27,GENERAL,IND,Basket containing Fruits,3248,0,3248,0.156813973,0.238538161,2071244
Rajasthan,Jalore,Nimbaram,MALE,35,SC,IND,Bat,2016,0,2016,0.097332811,0.148058169,2071244
Rajasthan,Jalore,Bhavaram,MALE,33,ST,IND,Cup & Saucer,2527,0,2527,0.122003974,0.185586802,2071244
Rajasthan,Jalore,Bheraram Barar (Meghwal),MALE,48,SC,IND,Key,3321,0,3321,0.160338425,0.243899394,2071244
Rajasthan,Jalore,Mohanlal,MALE,25,SC,IND,Air Conditioner,3466,0,3466,0.167339048,0.254548419,2071244
Rajasthan,Jalore,Lakharam Choudhary,MALE,38,GENERAL,IND,Almirah,6333,0,6333,0.305758279,0.465105348,2071244
Rajasthan,Jalore,Lukaram,MALE,60,SC,IND,Sewing Machine,13485,0,13485,0.651058012,0.990359327,2071244
Rajasthan,Jalore,NOTA,,,,NOTA,,17711,3,17714,0.855234825,1.300943651,2071244
Rajasthan,Udaipur,ARJUNLAL MEENA,MALE,54,ST,BJP,Lotus,867694,3854,871548,42.11273996,59.88304383,2069559
Rajasthan,Udaipur,KESULAL MEENA,MALE,53,ST,BSP,Elephant,16303,15,16318,0.788477159,1.121190697,2069559
Rajasthan,Udaipur,GHANSHYAM SINGH TAWAR,MALE,51,ST,CPI,Ears of Corn And Sickle,18378,8,18386,0.888401829,1.263280558,2069559
Rajasthan,Udaipur,RAGHUVIR SINGH MEENA,MALE,59,ST,INC,Hand,431960,1674,433634,20.95296631,29.79448502,2069559
Rajasthan,Udaipur,KIKA MINA,MALE,78,ST,CPIM,Saw,13097,2,13099,0.632936775,0.900016971,2069559
Rajasthan,Udaipur,PARBHULAL MEENA,MALE,37,ST,BMUP,Cot,4132,34,4166,0.201298924,0.286240988,2069559
Rajasthan,Udaipur,BIRDHI LAL CHHANWAL,MALE,65,ST,BTP,Auto- Rickshaw,50953,690,51643,2.495362539,3.548330135,2069559
Rajasthan,Udaipur,SHANKERLAL,MALE,45,ST,SatBP,Black Board,5689,1,5690,0.274937801,0.390953246,2069559
Rajasthan,Udaipur,HARJI LAL MEENA,MALE,39,ST,APoI,Coat,11853,2,11855,0.572827351,0.814543186,2069559
Rajasthan,Udaipur,NOTA,,,,NOTA,,28144,35,28179,1.361594427,1.936146135,2069559
Rajasthan,Banswara,KANAKMAL KATARA,MALE,62,ST,BJP,Lotus,710684,1025,711709,36.02918545,49.42049525,1975368
Rajasthan,Banswara,TARACHAND BHAGORA,MALE,65,ST,INC,Hand,405874,371,406245,20.56553513,28.20932304,1975368
Rajasthan,Banswara,BAPULAL,MALE,31,ST,BSP,Elephant,26169,3,26172,1.324917686,1.817362436,1975368
Rajasthan,Banswara,KANTILAL ROAT,MALE,43,ST,BTP,Auto- Rickshaw,249964,797,250761,12.69439416,17.41264029,1975368
Rajasthan,Banswara,NITESH DAMOR,MALE,26,ST,IND,Air Conditioner,14822,0,14822,0.750341202,1.029227649,1975368
Rajasthan,Banswara,NOTA,,,,NOTA,,29957,5,29962,1.516780671,2.080536959,1975368
Rajasthan,Chittorgarh,Gopal Singh Shekhawat,MALE,68,GENERAL,INC,Hand,405681,1014,406695,20.17425372,27.86983319,2015911
Rajasthan,Chittorgarh,Chandra Prakash Joshi,MALE,43,GENERAL,BJP,Lotus,979946,2996,982942,48.75919621,67.35865839,2015911
Rajasthan,Chittorgarh,Dr. Jagdish Chandra Sharma,MALE,67,GENERAL,BSP,Elephant,13458,26,13484,0.668878735,0.924026189,2015911
Rajasthan,Chittorgarh,Radha Bhandari,FEMALE,59,GENERAL,CPI,Ears of Corn And Sickle,9923,1,9924,0.492283638,0.680067925,2015911
Rajasthan,Chittorgarh,Gopal Dhakad,MALE,38,GENERAL,RTORP,Pressure Cooker,2791,2,2793,0.138547783,0.191397593,2015911
Rajasthan,Chittorgarh,Jai Prakash Regar,MALE,39,SC,APoI,Coat,4218,15,4233,0.209979508,0.29007734,2015911
Rajasthan,Chittorgarh,Prakash Chandra Meena,MALE,33,ST,BTP,Auto- Rickshaw,5393,198,5591,0.277343593,0.383137824,2015911
Rajasthan,Chittorgarh,Mangilal Meena,MALE,52,ST,SatBP,Black Board,2314,2,2316,0.114886024,0.158709927,2015911
Rajasthan,Chittorgarh,Gulab Sehlot,MALE,68,GENERAL,IND,Almirah,4225,0,4225,0.209582665,0.289529119,2015911
Rajasthan,Chittorgarh,Shamshuddin,MALE,73,GENERAL,IND,Football,9027,2,9029,0.447886836,0.618735721,2015911
Rajasthan,Chittorgarh,NOTA,,,,NOTA,,17513,15,17528,0.869482829,1.201151812,2015911
Rajasthan,Rajsamand,Chenaram,MALE,45,GENERAL,BSP,Elephant,15916,39,15955,0.834069123,1.285814217,1912911
Rajasthan,Rajsamand,Diya Kumari,FEMALE,48,GENERAL,BJP,Lotus,858690,4349,863039,45.11652659,69.55235452,1912911
Rajasthan,Rajsamand,Devkinandan (Kaka),MALE,76,GENERAL,INC,Hand,309748,1375,311123,16.26437404,25.07341753,1912911
Rajasthan,Rajsamand,Chandra Prakash Tanwar,MALE,44,SC,APoI,Coat,12885,2,12887,0.673685289,1.03856395,1912911
Rajasthan,Rajsamand,Mishri Kathat,MALE,67,GENERAL,IPGP,Pot,2354,17,2371,0.12394722,0.191079004,1912911
Rajasthan,Rajsamand,Jitendra Kumar Khatik,MALE,43,SC,IND,Matchbox,1548,1,1549,0.080976062,0.124833985,1912911
Rajasthan,Rajsamand,Neeru Ram Kapri,MALE,49,GENERAL,IND,Bat,1547,3,1550,0.081028338,0.124914575,1912911
Rajasthan,Rajsamand,Bhanwar Lal Kumawat,MALE,51,GENERAL,IND,Harmonium,2437,1,2438,0.127449735,0.196478537,1912911
Rajasthan,Rajsamand,Bhanwer Lal Mali,MALE,55,GENERAL,IND,Helicopter,5920,3,5923,0.309632806,0.477334855,1912911
Rajasthan,Rajsamand,Rakesh Samdolav,MALE,40,GENERAL,IND,Bead Necklace,10331,8,10339,0.540485156,0.833220507,1912911
Rajasthan,Rajsamand,NOTA,,,,NOTA,,12641,30,12671,0.662393598,1.021156499,1912911
Rajasthan,Bhilwara,RAM PAL SHARMA,MALE,52,GENERAL,INC,Hand,325145,1015,326160,16.32981664,24.87850979,1997328
Rajasthan,Bhilwara,SHIVLAL GURJAR,MALE,40,GENERAL,BSP,Elephant,15599,28,15627,0.78239528,1.191980845,1997328
Rajasthan,Bhilwara,SUBHASH CHANDRA BAHERIA,MALE,62,GENERAL,BJP,Lotus,936065,2095,938160,46.97075293,71.5600403,1997328
Rajasthan,Bhilwara,PAWAN KUMAR SHARMA,MALE,42,GENERAL,RTORP,Pressure Cooker,13140,8,13148,0.658279461,1.002890136,1997328
Rajasthan,Bhilwara,NOTA,,,,NOTA,,17388,30,17418,0.872065079,1.328592971,1997328
Rajasthan,Kota,OM BIRLA,MALE,56,GENERAL,BJP,Lotus,796071,3980,800051,41.07016904,58.48633846,1948010
Rajasthan,Kota,RAMNARAIN MEENA,MALE,75,ST,INC,Hand,517559,2815,520374,26.71310722,38.04103725,1948010
Rajasthan,Kota,HARISH KUMAR LAHRI,MALE,61,GENERAL,BSP,Elephant,9965,20,9985,0.512574371,0.729936079,1948010
Rajasthan,Kota,CHANDRA PRAKASH,MALE,50,SC,RKSP,Road Roller,1487,1,1488,0.076385645,0.108777655,1948010
Rajasthan,Kota,BHIM SINGH KUNTAL,MALE,52,GENERAL,SHS,Bow & Arrow,1305,3,1308,0.067145446,0.095619068,1948010
Rajasthan,Kota,MAHESH KUMAR RANIWAL,MALE,46,SC,AVIRP,Electric Pole,887,4,891,0.045738985,0.065135007,1948010
Rajasthan,Kota,RAJENDRA PRASAD SINGOR,MALE,59,SC,MCPI,COMPUTER,1161,0,1161,0.059599283,0.084872888,1948010
Rajasthan,Kota,SHOBHA RAM NIRMAL,MALE,71,SC,PSS,Battery Torch,996,0,996,0.051129101,0.07281085,1948010
Rajasthan,Kota,CAPTAIN SOMESH BHATNAGAR,MALE,48,GENERAL,BKNP,Cot,1148,6,1154,0.059239942,0.084361165,1948010
Rajasthan,Kota,ABDUL ASIPH,MALE,27,GENERAL,IND,Table,1243,8,1251,0.064219383,0.091452182,1948010
Rajasthan,Kota,KESHARI LAL,MALE,73,SC,IND,Air Conditioner,1675,3,1678,0.086139188,0.122667275,1948010
Rajasthan,Kota,ENGINEER PRAVEEN KHANDELWAL,MALE,42,ST,IND,DIAMOND,4096,1,4097,0.210317195,0.299504067,1948010
Rajasthan,Kota,SATISH BHARDWAJ,MALE,37,GENERAL,IND,Bat,2462,2,2464,0.126488057,0.180126439,1948010
Rajasthan,Kota,SUNIL MADAN,MALE,52,GENERAL,IND,Laptop,3035,1,3036,0.155851356,0.221941506,1948010
Rajasthan,Kota,HERGOVIND MEENA,MALE,31,ST,IND,Balloon,4511,0,4511,0.231569653,0.329768818,1948010
Rajasthan,Kota,NOTA,,,,NOTA,,12531,58,12589,0.646249249,0.920296975,1948010
Rajasthan,JHALAWAR-BARAN,DUSHYANT SINGH,MALE,48,GENERAL,BJP,Lotus,887017,383,887400,46.61032528,64.77291888,1903870
Rajasthan,JHALAWAR-BARAN,PRAMOD SHARMA,MALE,48,GENERAL,INC,Hand,433272,200,433472,22.76794109,31.63989936,1903870
Rajasthan,JHALAWAR-BARAN,BADREE LAL,MALE,58,GENERAL,BSP,Elephant,13336,2,13338,0.700573043,0.973564562,1903870
Rajasthan,JHALAWAR-BARAN,ABDUL QAYYUM SIDDIQUI,MALE,47,GENERAL,IND,Ganna Kisan,3344,0,3344,0.175642244,0.244084562,1903870
Rajasthan,JHALAWAR-BARAN,PRINCE MEENA,MALE,25,ST,IND,Electric Pole,2701,4,2705,0.142079029,0.197442805,1903870
Rajasthan,JHALAWAR-BARAN,MOHAMMAD NASIR,MALE,54,GENERAL,IND,Auto- Rickshaw,5107,0,5107,0.268243105,0.372769097,1903870
Rajasthan,JHALAWAR-BARAN,HARISH KUMAR DHAKAR,MALE,26,GENERAL,IND,Helicopter,7421,1,7422,0.389837541,0.541745102,1903870
Rajasthan,JHALAWAR-BARAN,NOTA,,,,NOTA,,17078,2,17080,0.897120076,1.246699858,1903870
Sikkim,Sikkim,BHARAT BASNETT,MALE,58,GENERAL,INC,Hand,3922,68,3990,0.919083773,1.128984339,434128
